Animal Encounter,Environment Gallery,2017-12-11,15:30,30
Fish Feeding,Environment Gallery,2017-12-11,16:15:00,15
Fish Feeding,Environment Gallery,2017-12-12,10:00:00,15
Exploration Station,Lobby,2017-12-12,10:30,30
Spectacular Spectrum – LIVE,Science Stage,2017-12-12,11:00,30
Thermal Theatrics – LIVE,Science Stage,2017-12-12,12:00:00,30
Chicken Physics – LIVE,Science Stage,2017-12-12,13:00:00,30
Drop In Science on a Sphere,Environment Gallery,2017-12-12,14:30,30
Inflatable Planetarium: The Sky Tonight,Kinetic Hall,2017-12-12,15:15:00,30
Animal Encounter,Environment Gallery,2017-12-12,15:30,30
Fish Feeding,Environment Gallery,2017-12-12,16:15:00,15
Fish Feeding,Environment Gallery,2017-12-13,10:00:00,15
Exploration Station,Lobby,2017-12-13,10:30,30
Spectacular Spectrum – LIVE,Science Stage,2017-12-13,11:00,30
Thermal Theatrics – LIVE,Science Stage,2017-12-13,12:00:00,30
Chicken Physics – LIVE,Science Stage,2017-12-13,13:00:00,30
Inflatable Planetarium: The Sky Tonight,Kinetic Hall,2017-12-13,15:15:00,30
Animal Encounter,Environment Gallery,2017-12-13,14:30,30
Fish Feeding,Environment Gallery,2017-12-13,16:15:00,15
Fish Feeding,Environment Gallery,2017-12-14,10:00:00,15
Exploration Station,Lobby,2017-12-14,10:30,30
Spectacular Spectrum – LIVE,Science Stage,2017-12-14,11:00,30
Thermal Theatrics – LIVE,Science Stage,2017-12-14,12:00:00,30
Chicken Physics – LIVE,Science Stage,2017-12-14,13:00:00,30
Inflatable Planetarium: Two Small Pieces of Glass,Kinetic Hall,2017-12-14,14:15,30
Animal Encounter,Environment Gallery,2017-12-14,15:30,30
Fish Feeding,Environment Gallery,2017-12-14,16:15:00,15
Fish Feeding,Environment Gallery,2017-12-15,10:00:00,15
Spectacular Spectrum – LIVE,Science Stage,2017-12-15,11:00,30
Thermal Theatrics – LIVE,Science Stage,2017-12-15,12:00:00,30
Chicken Physics – LIVE,Science Stage,2017-12-15,13:00:00,30
Inflatable Planetarium: The Sky Tonight,Kinetic Hall,2017-12-15,15:15:00,30
Animal Encounter,Environment Gallery,2017-12-15,15:30,30
Fish Feeding,Environment Gallery,2017-12-15,16:15:00,15
Fish Feeding,Environment Gallery,2017-12-18,10:00:00,15
Exploration Station,Lobby,2017-12-18,10:30,30
Spectacular Spectrum – LIVE,Science Stage,2017-12-18,11:00,30
Thermal Theatrics – LIVE,Science Stage,2017-12-18,12:00:00,30
Chicken Physics – LIVE,Science Stage,2017-12-18,13:00:00,30
Drop In Science on a Sphere,Environment Gallery,2017-12-18,14:30,30
Inflatable Planetarium: The Sky Tonight,Kinetic Hall,2017-12-18,15:15:00,30
Animal Encounter,Environment Gallery,2017-12-18,15:30,30
Fish Feeding,Environment Gallery,2017-12-18,16:15:00,15
Fish Feeding,Environment Gallery,2017-12-19,10:15,15
Exploration Station,Lobby,2017-12-19,10:30,30
Spectacular Spectrum – LIVE,Science Stage,2017-12-19,11:00,30
Thermal Theatrics – LIVE,Science Stage,2017-12-19,12:00:00,30
Chicken Physics – LIVE,Science Stage,2017-12-19,13:00:00,30
Drop In Science on a Sphere,Environment Gallery,2017-12-19,14:30,30
Inflatable Planetarium: The Sky Tonight,Kinetic Hall,2017-12-19,15:15:00,30
Animal Encounter,Environment Gallery,2017-12-19,15:30,30
Fish Feeding,Environment Gallery,2017-12-19,16:15:00,15
Spectacular Spectrum – LIVE,Science Stage,2017-12-20,11:00,30
Thermal Theatrics – LIVE,Science Stage,2017-12-20,12:00:00,30
Chicken Physics – LIVE,Science Stage,2017-12-20,13:00:00,30
Inflatable Planetarium: The Sky Tonight,Kinetic Hall,2017-12-20,15:15:00,30
Animal Encounter,Environment Gallery,2017-12-20,14:30,30
Fish Feeding,Environment Gallery,2017-12-21,10:00:00,15
Exploration Station,Lobby,2017-12-21,10:30,30
Spectacular Spectrum – LIVE,Science Stage,2017-12-21,11:00,30
Thermal Theatrics – LIVE,Science Stage,2017-12-21,12:00:00,30
Chicken Physics – LIVE,Science Stage,2017-12-21,13:00:00,30
Drop In Science on a Sphere,Environment Gallery,2017-12-21,14:30,30
Inflatable Planetarium: The Sky Tonight,Kinetic Hall,2017-12-21,15:15:00,30
Animal Encounter,Environment Gallery,2017-12-21,15:30,30
Fish Feeding,Environment Gallery,2017-12-21,16:15:00,15
Fish Feeding,Environment Gallery,2017-12-22,10:00:00,15
Spectacular Spectrum – LIVE,Science Stage,2017-12-22,11:00,30
Thermal Theatrics – LIVE,Science Stage,2017-12-22,12:00:00,30
Chicken Physics – LIVE,Science Stage,2017-12-22,13:00:00,30
Drop In Science on a Sphere,Environment Gallery,2017-12-22,14:30,30
Inflatable Planetarium: The Sky Tonight,Kinetic Hall,2017-12-22,15:15:00,30
Animal Encounter,Environment Gallery,2017-12-22,15:30,30
Fish Feeding,Environment Gallery,2017-12-22,16:15:00,15
Spectacular Spectrum – LIVE,Science Stage,2017-12-03,12:00:00,30
Thermal Theatrics – LIVE,Science Stage,2017-12-03,13:00:00,30
Culinary Chemistry – LIVE,Science Stage,2017-12-03,14:00:00,30
Chicken Physics – LIVE,Science Stage,2017-12-03,15:00:00,30
Thermal Theatrics – LIVE,Science Stage,2017-12-03,16:00:00,30
Christmas Chemistry,Body Fantastic,2017-12-03,11:45:00,90
Christmath,Bridge,2017-12-03,13:15:00,90
Winter Storytime,Discoveryland,2017-12-03,11:00:00,30
Jr. Scientists Exploration Station,Discoveryland,2017-12-03,12:30:00,120
Program a LEGO Robot,Bridge,2017-12-03,13:00:00,150
Animal Encounter,Bridge,2017-12-03,15:15:00,30
Explore invertebrates at the Touch Tank,Environment Gallery,2017-12-03,11:00:00,30
Science on a Sphere Show – LIVE,Environment Gallery,2017-12-03,13:15:00,30
Scanning Electron Microscope,Environment Gallery,2017-12-03,14:15:00,60
Winter Storytime,Discoveryland,2017-12-02,11:00:00,30
Explore invertebrates at the Touch Tank,Environment Gallery,2017-12-02,11:00:00,30
Christmas Chemistry,Body Fantastic,2017-12-02,11:45:00,90
Spectacular Spectrum – LIVE,Science Stage,2017-12-02,12:00:00,30
Jr. Scientists Exploration Station,Discoveryland,2017-12-02,12:30:00,120
Thermal Theatrics – LIVE,Science Stage,2017-12-02,13:00:00,30
Inflatable Planetarium: The Sky Tonight,Bridge,2017-12-02,13:00:00,30
Program a LEGO Robot,Bridge,2017-12-02,13:00:00,150
Christmath,Bridge,2017-12-02,13:15:00,90
Science on a Sphere Show – LIVE,Environment Gallery,2017-12-02,13:15:00,30
Culinary Chemistry – LIVE,Science Stage,2017-12-02,14:00:00,30
Scanning Electron Microscope,Environment Gallery,2017-12-02,14:15:00,60
Chicken Physics – LIVE,Science Stage,2017-12-02,15:00:00,30
Animal Encounter,Bridge,2017-12-02,15:15:00,30
Thermal Theatrics – LIVE,Science Stage,2017-12-02,16:00:00,30
Inflatable Planetarium: The Sky Tonight,Bridge,2017-12-02,16:00:00,30
Explore invertebrates at the Touch Tank,Environment Gallery,2017-12-10,11:00:00,30
Christmas Chemistry,Bridge,2017-12-10,11:45,90
Spectacular Spectrum – LIVE,Science Stage,2017-12-10,12:00:00,30
Thermal Theatrics – LIVE,Science Stage,2017-12-10,13:00:00,30
Program a LEGO Robot,Bridge,2017-12-10,13:00:00,150
Christmath,Bridge,2017-12-10,13:15:00,90
Science on a Sphere Show – LIVE,Environment Gallery,2017-12-10,13:15:00,30
Culinary Chemistry – LIVE,Science Stage,2017-12-10,14:00:00,30
Chicken Physics – LIVE,Science Stage,2017-12-10,15:00:00,30
Animal Encounter,Bridge,2017-12-10,15:15:00,30
Winter Storytime,Discoveryland,2017-12-17,11:00:00,30
Explore invertebrates at the Touch Tank,Environment Gallery,2017-12-17,11:00:00,30
Christmas Chemistry,Body Fantastic,2017-12-17,11:45:00,90
Spectacular Spectrum – LIVE,Science Stage,2017-12-17,12:00:00,30
Thermal Theatrics – LIVE,Science Stage,2017-12-17,13:00:00,30
Program a LEGO Robot,Bridge,2017-12-17,13:00:00,150
Christmath,Bridge,2017-12-17,13:15:00,90
Culinary Chemistry – LIVE,Science Stage,2017-12-17,14:00:00,30
Scanning Electron Microscope,Environment Gallery,2017-12-17,14:15:00,60
Chicken Physics – LIVE,Science Stage,2017-12-17,15:00:00,30
Animal Encounter,Bridge,2017-12-17,15:15:00,30
Winter Storytime,Discoveryland,2017-12-24,11:00:00,30
Explore invertebrates at the Touch Tank,Environment Gallery,2017-12-24,11:00:00,30
Christmas Chemistry,Body Fantastic,2017-12-24,11:45:00,90
Spectacular Spectrum – LIVE,Science Stage,2017-12-24,12:00:00,30
Thermal Theatrics – LIVE,Science Stage,2017-12-24,13:00:00,30
Christmath,Science Garage,2017-12-24,13:15,90
Culinary Chemistry – LIVE,Science Stage,2017-12-24,14:00:00,30
Winter Storytime,Discoveryland,2017-12-09,11:00:00,30
Explore invertebrates at the Touch Tank,Environment Gallery,2017-12-09,11:00:00,30
Christmas Chemistry,Bridge,2017-12-09,11:45,90
Spectacular Spectrum – LIVE,Science Stage,2017-12-09,12:00:00,30
Jr. Scientists Exploration Station,Discoveryland,2017-12-09,12:30:00,120
Thermal Theatrics – LIVE,Science Stage,2017-12-09,13:00:00,30
Program a LEGO Robot,Bridge,2017-12-09,13:00:00,150
Christmath,Bridge,2017-12-09,13:15:00,90
Science on a Sphere Show – LIVE,Environment Gallery,2017-12-09,13:15:00,30
Culinary Chemistry – LIVE,Science Stage,2017-12-09,14:00:00,30
Scanning Electron Microscope,Environment Gallery,2017-12-09,14:15:00,60
Chicken Physics – LIVE,Science Stage,2017-12-09,15:00:00,30
Animal Encounter,Bridge,2017-12-09,15:15:00,30
Thermal Theatrics – LIVE,Science Stage,2017-12-09,16:00:00,30
Winter Storytime,Discoveryland,2017-12-16,11:00:00,30
Explore invertebrates at the Touch Tank,Environment Gallery,2017-12-16,13:15,30
Christmas Chemistry,Body Fantastic,2017-12-16,11:45,90
Jr. Scientists Exploration Station,Discoveryland,2017-12-16,12:30:00,120
Thermal Theatrics – LIVE,Science Stage,2017-12-16,13:00:00,30
Program a LEGO Robot,Bridge,2017-12-16,13:00:00,150
Christmath,Bridge,2017-12-16,13:15:00,90
Culinary Chemistry – LIVE,Science Stage,2017-12-16,14:00:00,30
Scanning Electron Microscope,Environment Gallery,2017-12-16,14:15:00,60
Chicken Physics – LIVE,Science Stage,2017-12-16,15:00:00,30
Thermal Theatrics – LIVE,Science Stage,2017-12-16,16:00:00,30
Winter Storytime,Discoveryland,2017-12-23,11:00:00,30
Explore invertebrates at the Touch Tank,Environment Gallery,2017-12-23,11:00:00,30
Christmas Chemistry,Body Fantastic,2017-12-23,11:45:00,90
Spectacular Spectrum – LIVE,Science Stage,2017-12-23,12:00:00,30
Jr. Scientists Exploration Station,Discoveryland,2017-12-23,12:30:00,120
Thermal Theatrics – LIVE,Science Stage,2017-12-23,13:00:00,30
Program a LEGO Robot,Bridge,2017-12-23,13:00:00,150
Christmath,Science Garage,2017-12-23,13:15,90
Science on a Sphere Show – LIVE,Environment Gallery,2017-12-23,13:15:00,30
Culinary Chemistry – LIVE,Science Stage,2017-12-23,14:00:00,30
Scanning Electron Microscope,Environment Gallery,2017-12-23,14:15:00,60
Chicken Physics – LIVE,Science Stage,2017-12-23,15:00:00,30
Animal Encounter,Bridge,2017-12-23,15:15:00,30
Thermal Theatrics – LIVE,Science Stage,2017-12-23,16:00:00,30
Science Challenge – LIVE,Science Stage,2017-12-02,17:00:00,30
Science Challenge – LIVE,Science Stage,2017-12-09,17:00:00,30
Science Challenge – LIVE,Science Stage,2017-12-16,17:00:00,30
Science Challenge – LIVE,Science Stage,2017-12-23,17:00:00,30
Research Zone Showcase,Bridge,2017-12-02,13:30:00,120
Drop-In Workshop: Circuit Blocks,Science Garage,2017-12-02,10:00:00,120
Drop-In Workshop: Air Compressor Rockets,Science Garage,2017-12-02,13:00:00,120
Drop-In Workshop: Fun with Linkages!,Science Garage,2017-12-02,16:00:00,180
Drop-In Workshop: Fun with Linkages!,Science Garage,2017-12-03,10:00:00,120
Drop-In Workshop: Air Compressor Rockets,Science Garage,2017-12-03,13:00:00,180
"Inflatable Planetarium: One World, One Sky",Kinetic Hall,2017-12-05,10:00:00,30
Inflatable Planetarium: The Sky Tonight (Live Show),Kinetic Hall,2017-12-05,11:00:00,30
Inflatable Planetarium: Seeing,Kinetic Hall,2017-12-05,13:15:00,30
Inflatable Planetarium: Two Small Pieces of Glass,Kinetic Hall,2017-12-05,14:15:00,30
"Inflatable Planetarium: One World, One Sky",Kinetic Hall,2017-12-06,10:00:00,30
Inflatable Planetarium: The Sky Tonight (Live Show),Kinetic Hall,2017-12-06,11:00:00,30
Inflatable Planetarium: Seeing,Kinetic Hall,2017-12-06,13:15:00,30
Inflatable Planetarium: Two Small Pieces of Glass,Kinetic Hall,2017-12-06,14:15:00,30
"Inflatable Planetarium: One World, One Sky",Kinetic Hall,2017-12-07,10:00:00,30
Inflatable Planetarium: The Sky Tonight (Live Show),Kinetic Hall,2017-12-07,11:00:00,30
Inflatable Planetarium: Seeing,Kinetic Hall,2017-12-07,13:15:00,30
Inflatable Planetarium: Two Small Pieces of Glass,Kinetic Hall,2017-12-07,14:15:00,30
Inflatable Planetarium: Seeing,Kinetic Hall,2017-12-08,13:00,30
Inflatable Planetarium: Two Small Pieces of Glass,Kinetic Hall,2017-12-08,14:15:00,30
Condoms & Other Polymers ,Science Stage,2017-12-07,19:00:00,30
Condoms & Other Polymers ,Science Stage,2017-12-07,21:00:00,30
Aphrodisiac Cryogenic Ice Cream ,Science Stage,2017-12-07,19:30:00,30
Aphrodisiac Cryogenic Ice Cream ,Science Stage,2017-12-07,21:30:00,30
Aphrodisiac Cryogenic Ice Cream ,Science Stage,2017-12-07,20:30:00,30
"""OH!"" Science ",Science Stage,2017-12-07,20:00:00,30
Engineer A Penis ,Science Garage,2017-12-07,19:00:00,180
'LOVE BUG' Fluid Swap Station ,Body Fantastic,2017-12-07,19:00:00,180
'LOVE BUG' Fluid Swap Station ,Discoveryland,2017-12-07,19:00:00,180
Sexual Determination fr. Skeletal Remains at Purple Pear  ,Lobby,2017-12-07,19:00:00,180
Board Game Cafe care of Table Top Cafe at Purple Pear ,Lobby,2017-12-07,19:00:00,180
Sex Lives of Mammals ,Environment Gallery,2017-12-07,19:00:00,180
Call of the Wild: Find Your Mate,Environment Gallery,2017-12-07,19:00:00,180
Sex Lives of Sea Stars ,Environment Gallery,2017-12-07,19:15:00,30
Sex Lives of Sea Stars ,Environment Gallery,2017-12-07,21:00:00,30
Bull Penis Dissections,Body Fantastic,2017-12-07,19:00:00,180
Woody Ring Toss & G-spot Mini Golf at Bottom of Stairs,Science Garage,2017-12-07,19:00:00,180
Sexy Toy Take-Apart care of The Traveling Tickle Trunk ,Bridge,2017-12-07,19:00:00,180
Moths & Pheromones ,Bridge,2017-12-07,19:00:00,180
Tipi Confessions & Sexy Spin the Wheel Trivia ,Bridge,2017-12-07,19:00:00,180
Bristlebot Sperm Races!,Discoveryland,2017-12-07,19:00:00,180
Relationship Quiz,Discoveryland,2017-12-07,19:00:00,180
Meet a Live Owl & Learn His Call ,Discoveryland,2017-12-07,19:00:00,180
The Prolific Penis - Provocative Speaker Series ,IMAX Theatre,2017-12-07,18:45:00,30
The Innies & Outies of Invertebrate Sex - Speaker Series ,IMAX Theatre,2017-12-07,19:30:00,30
When Algae met Fungi: A Lichen LoveStory - Speaker Series ,IMAX Theatre,2017-12-07,20:30:00,30
A Romantic World View of Dinosaurs -  Speaker Series ,IMAX Theatre,2017-12-07,21:30:00,30
F#ck Yeah! Enthusiastic Consent - Speaker Series ,Kinetic Hall,2017-12-07,19:00,30
Down the Rabbit Hole w/a Sex Therapist - Speaker Series ,Kinetic Hall,2017-12-07,19:45:00,30
The Hysterical History of the Vibrator ,Kinetic Hall,2017-12-07,20:45:00,30
Sexy Storytelling: Tipi Confessions - Speaker Series ,Kinetic Hall,2017-12-07,21:45:00,30
Wind Tunnel Challenge,Science Garage,2017-12-09,13:30:00,90
Paper Quilling,Science Garage,2017-12-09,16:00:00,180
Paper Quilling,Science Garage,2017-12-10,10:00:00,120
Wind Tunnel Challenge,Science Garage,2017-12-10,13:00:00,180
"Inflatable Planetarium: One World, One Sky",Kinetic Hall,2017-12-11,10:00:00,30
Inflatable Planetarium: Two Small Pieces of Glass,Kinetic Hall,2017-12-11,14:15:00,30
Inflatable Planetarium: Two Small Pieces of Glass,Kinetic Hall,2017-12-13,14:15,30
Inflatable Planetarium: Seeing,Kinetic Hall,2017-12-12,13:15:00,30
Inflatable Planetarium: Two Small Pieces of Glass,Kinetic Hall,2017-12-12,14:15:00,30
"Inflatable Planetarium: One World, One Sky",Kinetic Hall,2017-12-14,10:00:00,30
Inflatable Planetarium: The Sky Tonight,Kinetic Hall,2017-12-14,11:00:00,30
"Inflatable Planetarium: One World, One Sky",Kinetic Hall,2017-12-15,10:00:00,30
Inflatable Planetarium: The Sky Tonight,Kinetic Hall,2017-12-15,11:00:00,30
Inflatable Planetarium: Seeing,Kinetic Hall,2017-12-15,13:15:00,30
Inflatable Planetarium: Two Small Pieces of Glass,Kinetic Hall,2017-12-15,14:15:00,30
Inflatable Planetarium: Two Small Pieces of Glass,Kinetic Hall,2017-12-18,14:15:00,30
Inflatable Planetarium: Two Small Pieces of Glass,Kinetic Hall,2017-12-19,14:15:00,30
Inflatable Planetarium: Two Small Pieces of Glass,Kinetic Hall,2017-12-20,14:15:00,30
Inflatable Planetarium: Two Small Pieces of Glass,Kinetic Hall,2017-12-21,14:15:00,30
Inflatable Planetarium: Two Small Pieces of Glass,Kinetic Hall,2017-12-22,14:15:00,30
Inflatable Planetarium: Seeing,Kinetic Hall,2017-12-18,13:15,30
Inflatable Planetarium: Seeing,Kinetic Hall,2017-12-19,13:15,30
Inflatable Planetarium: Seeing,Kinetic Hall,2017-12-20,13:15,30
Inflatable Planetarium: Seeing,Kinetic Hall,2017-12-21,13:15,30
"Inflatable Planetarium: One World, One Sky",Kinetic Hall,2017-12-18,10:00:00,30
"Inflatable Planetarium: One World, One Sky",Kinetic Hall,2017-12-19,10:00:00,30
"Inflatable Planetarium: One World, One Sky",Kinetic Hall,2017-12-20,10:00:00,30
"Inflatable Planetarium: One World, One Sky",Kinetic Hall,2017-12-21,10:00:00,30
"Inflatable Planetarium: One World, One Sky",Kinetic Hall,2017-12-22,10:00:00,30
Inflatable Planetarium: The Sky Tonight,Kinetic Hall,2017-12-19,11:00:00,30
Inflatable Planetarium: The Sky Tonight,Kinetic Hall,2017-12-18,11:00:00,30
Inflatable Planetarium: The Sky Tonight,Kinetic Hall,2017-12-20,11:00:00,30
Inflatable Planetarium: The Sky Tonight,Kinetic Hall,2017-12-21,11:00:00,30
Inflatable Planetarium: The Sky Tonight ,Kinetic Hall,2017-12-14,15:15:00,30
Jingle Smells,Bridge,2017-12-17,9:15:00,60
Meet a sea star at the Touch Tank,Environment Gallery,2017-12-14,11:15:00,45
Drop-In Workshop: Circuit Blocks,Science Garage,2017-12-16,10:00:00,120
Drop-In Workshop: Air Compressor Rockets,Science Garage,2017-12-16,13:00,180
Drop-in Workshop: Fun with Linkages,Science Garage,2017-12-17,10:00:00,120
Drop-In Workshop: Air Compressor Rockets,Science Garage,2017-12-17,13:00:00,180
NSERC PromoScience Makerspace Showcase,Bridge,2017-12-16,10:00:00,240
Jingle Smells,Body Fantastic,2017-12-16,11:00,60
Drop-In Workshop: Holiday Paper Quilling,Science Garage,2017-12-23,10:00:00,120
Drop-In Workshop: Present Catapults,Science Garage,2017-12-23,13:00:00,120
Drop-In Workshop: Holiday Ornament Making,Science Garage,2017-12-23,16:00:00,180
Drop-In Workshop: Holiday Paper Quilling,Science Garage,2017-12-24,10:00:00,120
Drop-In Workshop: Present Catapult!,Science Garage,2017-12-24,13:00:00,60
Drop-In Workshop: Circuit Blocks,Science Garage,2017-12-26,10:00:00,120
Drop-In Workshop: Presents Catapults!,Science Garage,2017-12-26,13:00:00,120
Drop-In Workshop: Winter Paper Quilling,Science Garage,2017-12-26,16:00:00,90
Touch a sea star at the Touch Tank,Environment Gallery,2017-12-23,14:00:00,30
Jingle Smells,Body Fantastic,2017-12-27,9:15,45
Christmas Chemistry,Body Fantastic,2017-12-27,11:00,60
Spectacular Spectrum – LIVE,Science Stage,2017-12-27,12:00:00,30
Science Challenge – LIVE,Science Stage,2017-12-27,13:00,30
Culinary Chemistry – LIVE,Science Stage,2017-12-27,14:00:00,30
Chicken Physics – LIVE,Science Stage,2017-12-27,15:00:00,30
Thermal Theatrics – LIVE,Science Stage,2017-12-27,16:00:00,30
Science Challenge – LIVE,Science Stage,2017-12-27,17:00:00,30
Winter Storytime,Discoveryland,2017-12-27,11:00:00,30
Jr. Scientists: Bubbles!,Bridge,2017-12-27,12:30,180
Animal Encounter,Body Fantastic,2017-12-27,14:30,60
Winter Storytime,Discoveryland,2017-12-26,11:00:00,30
Christmas Chemistry,Body Fantastic,2017-12-26,11:45,90
Spectacular Spectrum – LIVE,Science Stage,2017-12-26,12:00:00,30
Jr. Scientist Exploration Station,Discoveryland,2017-12-26,12:30:00,120
Chicken Physics – LIVE,Science Stage,2017-12-26,13:00,30
Culinary Chemistry – LIVE,Science Stage,2017-12-26,14:00:00,30
Thermal Theatrics – LIVE,Science Stage,2017-12-26,15:00,30
Animal Encounter,Bridge,2017-12-26,15:15:00,30
Spectacular Spectrum – LIVE,Science Stage,2017-12-26,16:00,30
Christmas Chemistry,Body Fantastic,2017-12-28,11:45,30
Spectacular Spectrum – LIVE,Science Stage,2017-12-28,12:00:00,30
Thermal Theatrics – LIVE,Science Stage,2017-12-28,13:00:00,30
Culinary Chemistry – LIVE,Science Stage,2017-12-28,14:00:00,30
Chicken Physics – LIVE,Science Stage,2017-12-28,15:00:00,30
Animal Encounter,Bridge,2017-12-28,15:15:00,30
Thermal Theatrics – LIVE,Science Stage,2017-12-28,16:00:00,30
Science Challenge – LIVE,Science Stage,2017-12-28,17:00:00,30
Christmas Chemistry,Body Fantastic,2017-12-29,11:00,90
Spectacular Spectrum – LIVE,Science Stage,2017-12-29,12:00:00,30
Jr. Scientist Exploration Station,Discoveryland,2017-12-29,12:30:00,120
Thermal Theatrics – LIVE,Science Stage,2017-12-29,13:00:00,30
Christmath,Science Garage,2017-12-29,13:15:00,90
Science on a Sphere Show – LIVE,Environment Gallery,2017-12-29,13:15:00,30
Culinary Chemistry – LIVE,Science Stage,2017-12-29,14:00:00,30
Take a spin on the Multi-Axis Trainer,Body Fantastic,2017-12-29,14:15:00,60
Chicken Physics – LIVE,Science Stage,2017-12-29,15:00:00,30
Animal Encounter,Bridge,2017-12-29,15:15:00,30
Thermal Theatrics – LIVE,Science Stage,2017-12-29,16:00:00,30
Jingle Smells,Body Fantastic,2017-12-30,9:15:00,60
Winter Storytime,Discoveryland,2017-12-30,11:00:00,30
Christmas Chemistry,Body Fantastic,2017-12-30,11:00,120
Spectacular Spectrum – LIVE,Science Stage,2017-12-30,12:00:00,30
Jr. Scientist Exploration Station,Discoveryland,2017-12-30,12:30:00,120
Thermal Theatrics – LIVE,Science Stage,2017-12-30,13:00:00,30
Christmath,Bridge,2017-12-30,13:15,90
Science on a Sphere Show – LIVE,Environment Gallery,2017-12-30,13:15:00,30
Culinary Chemistry – LIVE,Science Stage,2017-12-30,14:00:00,30
Take a spin on the Multi-Axis Trainer,Body Fantastic,2017-12-30,14:00,60
Chicken Physics – LIVE,Science Stage,2017-12-30,15:00:00,30
Animal Encounter,Bridge,2017-12-30,15:15:00,30
Thermal Theatrics – LIVE,Science Stage,2017-12-30,16:00:00,30
Science Challenge – LIVE,Science Stage,2017-12-30,17:00:00,30
Jingle Smells,Body Fantastic,2017-12-31,9:15:00,60
Winter Storytime,Discoveryland,2017-12-31,11:00:00,30
Christmas Chemistry,Body Fantastic,2017-12-31,11:00,120
Noon Years Eve – LIVE,Science Stage,2017-12-31,12:00,30
Jr. Scientist Exploration Station,Discoveryland,2017-12-31,12:30:00,120
Thermal Theatrics – LIVE,Science Stage,2017-12-31,13:00:00,30
Christmath,Kinetic Hall,2017-12-31,13:15,90
Science on a Sphere Show – LIVE,Environment Gallery,2017-12-31,13:15:00,30
Science Challenge – LIVE,Science Stage,2017-12-31,14:00,30
Take a spin on the Multi-Axis Trainer,Body Fantastic,2017-12-31,14:00,60
Chicken Physics – LIVE,Science Stage,2017-12-31,15:00:00,30
Animal Encounter,Bridge,2017-12-31,15:15:00,30
Thermal Theatrics – LIVE,Science Stage,2017-12-31,16:00:00,30
Science Challenge – LIVE,Science Stage,2017-12-31,17:00:00,30
Jingle Smells,Body Fantastic,2018-01-01,9:15:00,60
Winter Storytime,Discoveryland,2018-01-01,11:00:00,30
Animal Encounter,Environment Gallery,2018-01-01,11:00,30
Christmas Chemistry,Body Fantastic,2018-01-01,11:45,90
Noon Year's Day – LIVE,Science Stage,2018-01-01,12:00,30
Thermal Theatrics – LIVE,Science Stage,2018-01-01,13:00:00,30
Christmath,Kinetic Hall,2018-01-01,13:45,60
Science on a Sphere Show – LIVE,Environment Gallery,2018-01-01,13:15:00,30
Culinary Chemistry – LIVE,Science Stage,2018-01-01,14:00:00,30
Take a spin on the Multi-Axis Trainer,Body Fantastic,2018-01-01,14:00,60
Science Challenge – LIVE,Science Stage,2018-01-01,15:00,30
Animal Encounter,Bridge,2018-01-01,15:15:00,30
Thermal Theatrics – LIVE,Science Stage,2018-01-01,16:00:00,30
Chicken Physics – LIVE,Science Stage,2018-01-01,17:00,30
Animal Encounter: ,Environment Gallery,2017-12-24,12:30:00,45
Jingle Smells: Test Your Senses!,Body Fantastic,2017-12-24,11:15:00,30
Robotics Missions: Program a LEGO Robot!,Science Garage,2017-12-26,11:30:00,240
Launch Stomp Rockets!,Kinetic Hall,2017-12-26,13:00,105
The Sky Tonight - LIVE,Star Theatre,2017-12-26,15:00:00,30
Drop-In Workshop: Circuit Blocks,Science Garage,2017-12-27,10:00:00,120
Drop-In Workshop: Catapults!,Science Garage,2017-12-27,13:00:00,120
Drop-In Workshop: Wind Tunnel Challenge,Science Garage,2017-12-27,16:00:00,90
Robotics Mission: Program a LEGO Robot,Science Garage,2017-12-27,10:45,180
Robotics Mission: Program a LEGO Robot,Science Garage,2017-12-27,13:45:00,120
Blast Off! Launch a Stomp Rocket,Kinetic Hall,2017-12-27,12:30:00,180
"One World, One Sky: Big Bird's Adventure",Star Theatre,2017-12-27,10:55:00,30
Back to the Moon For Good,Star Theatre,2017-12-27,11:30:00,30
The Sky Tonight - LIVE,Star Theatre,2017-12-27,12:00:00,30
Drop-In Workshop: Catapults,Science Garage,2017-12-28,13:00:00,120
Drop-In Workshop: Fun with Paper Quilling,Science Garage,2017-12-28,16:00:00,90
Drop-In Workshop: Spaghetti Tower Marshmallow Challenge,Science Garage,2017-12-28,10:00:00,120
"One World, One Sky: Big Bird's Adventure",Star Theatre,2017-12-28,11:00,30
"One World, One Sky: Big Bird's Adventure",Star Theatre,2017-12-28,13:15:00,30
"One World, One Sky: Big Bird's Adventure",Star Theatre,2017-12-28,15:30:00,30
Back to the Moon For Good,Star Theatre,2017-12-28,11:45:00,30
Back to the Moon For Good,Star Theatre,2017-12-28,14:00:00,30
Back to the Moon For Good,Star Theatre,2017-12-28,16:15:00,30
The Sky Tonight - LIVE,Star Theatre,2017-12-28,12:30:00,30
The Sky Tonight - LIVE,Star Theatre,2017-12-28,14:45:00,30
The Sky Tonight - LIVE,Star Theatre,2017-12-28,17:00:00,30
Robotics Mission: Program a LEGO Robot,Science Garage,2017-12-28,10:30:00,120
Robotics Mission: Program a LEGO Robot,Science Garage,2017-12-28,12:30:00,180
